investor_id,avg_gap,total_sips,at_risk
INV002191,125.0,2,True
INV002192,80.0,5,True
INV002193,,1,False
INV002194,,1,False
INV002195,49.25,9,True
INV002196,62.142857142857146,8,True
INV002197,28.5,3,False
INV002198,43.0,9,True
INV002199,50.833333333333336,7,True
INV002200,139.33333333333334,4,True
INV002201,96.5,5,True
INV002202,70.42857142857143,8,True
INV002204,280.0,2,True
INV002205,142.0,4,True
INV002206,49.0,7,True
INV002207,145.66666666666666,4,True
INV002208,71.33333333333333,7,True
INV002209,271.0,2,True
INV002211,63.833333333333336,7,True
INV002212,121.0,3,True
INV002213,62.0,5,True
INV002214,79.75,5,True
INV002215,83.66666666666667,4,True
INV002216,61.714285714285715,8,True
INV002217,117.5,3,True
INV002218,67.8,6,True
INV002219,70.85714285714286,8,True
INV002220,63.0,5,True
INV002222,,1,False
INV002223,390.0,2,True
INV002224,55.5,3,True
INV002225,88.33333333333333,4,True
INV002226,22.0,2,False
INV002227,23.666666666666668,4,False
INV002228,68.6,6,True
INV002229,64.6,6,True
INV002230,57.57142857142857,8,True
INV002232,69.16666666666667,7,True
INV002233,,1,False
INV002234,110.66666666666667,4,True
INV002235,97.0,5,True
INV002236,73.66666666666667,7,True
INV002237,51.666666666666664,7,True
INV002238,118.0,5,True
INV002239,226.5,3,True
INV002240,77.83333333333333,7,True
INV002241,65.66666666666667,7,True
INV002242,127.33333333333333,4,True
INV002243,229.5,3,True
INV002244,101.75,5,True
INV002245,127.33333333333333,4,True
INV002246,,1,False
INV002247,33.0,2,False
INV002248,56.5,5,True
INV002249,70.75,5,True
INV002250,43.75,5,True
INV002251,62.6,6,True
INV002252,68.25,5,True
INV002253,,1,False
INV002255,78.5,3,True
INV002256,75.6,6,True
INV002257,273.0,2,True
INV002258,93.33333333333333,4,True
INV002259,45.333333333333336,7,True
INV002260,77.8,6,True
INV002261,82.0,5,True
INV002262,49.5,3,True
INV002264,94.25,5,True
INV002265,63.166666666666664,7,True
INV002266,276.0,2,True
INV002267,43.25,5,True
INV002268,,1,False
INV002269,380.0,2,True
INV002270,102.33333333333333,4,True
INV002271,78.33333333333333,4,True
INV002272,,1,False
INV002273,137.0,2,True
INV002274,99.5,5,True
INV002275,96.5,5,True
INV002276,104.75,5,True
INV002277,67.33333333333333,7,True
INV002278,474.0,2,True
INV002279,92.0,2,True
INV002280,71.66666666666667,7,True
INV002281,120.75,5,True
INV002282,53.2,6,True
INV002283,92.0,3,True
INV002284,85.0,6,True
INV002285,6.0,2,False
INV002286,52.666666666666664,4,True
INV002287,125.5,3,True
INV002288,97.0,2,True
INV002290,61.6,6,True
INV002291,51.5,3,True
INV002292,91.25,5,True
INV002294,48.714285714285715,8,True
INV002295,64.5,7,True
INV002296,,1,False
INV002297,260.0,2,True
INV002298,23.2,6,False
INV002299,83.0,2,True
INV002300,114.66666666666667,4,True
INV002301,,1,False
INV002302,52.333333333333336,4,True
INV002304,42.55555555555556,10,True
INV002306,116.0,5,True
INV002307,85.5,5,True
INV002308,72.5,5,True
INV002309,0.0,2,False
INV002310,87.0,2,True
INV002311,331.0,2,True
INV002312,127.33333333333333,4,True
INV002314,181.0,2,True
INV002315,71.83333333333333,7,True
INV002316,300.0,2,True
INV002317,,1,False
INV002318,413.0,2,True
INV002319,60.0,7,True
INV002320,,1,False
INV002321,,1,False
INV002322,63.4,6,True
INV002323,84.75,5,True
INV002324,61.666666666666664,4,True
INV002325,112.0,2,True
INV002326,103.25,5,True
INV002327,76.4,6,True
INV002328,137.0,4,True
INV002329,57.0,7,True
INV002330,30.666666666666668,4,False
INV002332,133.33333333333334,4,True
INV002333,63.0,4,True
INV002334,148.0,2,True
INV002335,,1,False
INV002336,,1,False
INV002337,,1,False
INV002338,93.25,5,True
INV002339,51.5,3,True
INV002341,52.333333333333336,4,True
INV002342,74.2,6,True
INV002343,57.75,9,True
INV002344,87.0,4,True
INV002345,81.5,5,True
INV002346,42.0,2,True
INV002347,40.5,9,True
INV002348,94.4,6,True
INV002349,52.2,6,True
INV002350,161.0,4,True
INV002351,77.2,6,True
INV002352,239.0,2,True
INV002353,84.66666666666667,4,True
INV002355,,1,False
INV002357,68.33333333333333,7,True
INV002358,88.66666666666667,4,True
INV002360,56.125,9,True
INV002361,55.4,6,True
INV002363,106.75,5,True
INV002364,61.333333333333336,4,True
INV002365,154.0,4,True
INV002366,318.0,2,True
INV002367,52.5,7,True
INV002368,61.166666666666664,7,True
INV002369,60.0,6,True
INV002370,70.16666666666667,7,True
INV002371,,1,False
INV002372,95.2,6,True
INV002373,70.14285714285714,8,True
INV002374,21.2,6,False
INV002375,55.0,3,True
INV002376,,1,False
INV002377,129.0,3,True
INV002378,112.0,4,True
INV002379,212.5,3,True
INV002380,102.33333333333333,4,True
INV002381,118.66666666666667,4,True
INV002382,55.0,5,True
INV002383,,1,False
INV002384,39.111111111111114,10,True
INV002385,23.0,3,False
INV002386,,1,False
INV002387,128.25,5,True
INV002388,33.2,6,False
INV002389,50.77777777777778,10,True
INV002390,47.0,6,True
INV002391,40.2,6,True
INV002392,83.66666666666667,4,True
INV002393,80.5,5,True
INV002394,61.75,5,True
INV002395,97.0,6,True
INV002396,,1,False
INV002397,103.33333333333333,4,True
INV002399,98.0,4,True
INV002400,55.375,9,True
INV002401,59.142857142857146,8,True
INV002402,47.166666666666664,7,True
INV002403,372.0,2,True
INV002404,91.0,2,True
INV002405,111.5,3,True
INV002406,,1,False
INV002407,47.833333333333336,7,True
INV002408,107.0,2,True
INV002409,55.57142857142857,8,True
INV002410,,1,False
INV002411,196.0,3,True
INV002412,92.0,5,True
INV002413,53.0,8,True
INV002414,45.0,4,True
INV002415,57.42857142857143,8,True
INV002416,70.0,4,True
INV002417,83.33333333333333,7,True
INV002418,91.6,6,True
INV002419,,1,False
INV002420,72.8,6,True
INV002421,,1,False
INV002422,50.333333333333336,10,True
INV002423,89.5,3,True
INV002424,132.5,3,True
INV002425,97.0,2,True
INV002426,83.75,5,True
INV002427,31.0,4,False
INV002428,,1,False
INV002429,78.6,6,True
INV002430,101.66666666666667,4,True
INV002431,261.0,2,True
INV002432,289.0,2,True
INV002433,,1,False
INV002434,88.2,6,True
INV002435,86.5,5,True
INV002436,152.0,4,True
INV002437,49.166666666666664,7,True
INV002438,,1,False
INV002440,130.0,3,True
INV002441,192.0,2,True
INV002442,89.0,2,True
INV002443,,1,False
INV002444,16.0,2,False
INV002445,38.142857142857146,8,True
INV002446,139.66666666666666,4,True
INV002447,,1,False
INV002448,65.0,2,True
INV002449,148.0,2,True
INV002450,158.0,2,True
INV002451,272.0,2,True
INV002452,72.0,4,True
INV002453,63.0,7,True
INV002454,70.5,3,True
INV002455,,1,False
INV002457,300.0,2,True
INV002458,72.4,6,True
INV002459,53.714285714285715,8,True
INV002460,151.0,3,True
INV002461,146.33333333333334,4,True
INV002462,,1,False
INV002463,95.4,6,True
INV002464,35.4,6,True
INV002465,28.0,2,False
INV002466,80.66666666666667,7,True
INV002467,38.857142857142854,8,True
INV002468,71.33333333333333,4,True
INV002469,94.25,5,True
INV002470,,1,False
INV002471,56.4,6,True
INV002472,153.0,3,True
INV002473,175.5,3,True
INV002474,,1,False
INV002475,49.666666666666664,10,True
INV002476,86.0,6,True
INV002477,39.0,3,True
INV002478,,1,False
INV002479,260.0,2,True
INV002481,,1,False
INV002483,40.333333333333336,4,True
INV002484,,1,False
INV002485,70.4,6,True
INV002486,73.25,5,True
INV002487,48.0,2,True
INV002488,116.66666666666667,4,True
INV002489,144.0,2,True
INV002490,70.0,8,True
INV002491,17.0,2,False
INV002493,220.0,3,True
INV002494,,1,False
INV002495,82.2,6,True
INV002496,53.0,6,True
INV002497,67.28571428571429,8,True
INV002498,,1,False
INV002499,251.0,2,True
INV002500,104.5,5,True
INV002502,115.5,5,True
INV002503,52.333333333333336,4,True
INV002504,78.25,5,True
INV002505,449.0,2,True
INV002506,96.25,5,True
INV002507,138.66666666666666,4,True
INV002508,51.625,9,True
INV002509,33.666666666666664,10,False
INV002510,64.33333333333333,7,True
INV002511,,1,False
INV002512,3.0,2,False
INV002513,106.5,3,True
INV002514,11.0,2,False
INV002515,24.0,2,False
INV002516,56.0,3,True
INV002517,,1,False
INV002518,206.0,3,True
INV002519,,1,False
INV002520,102.66666666666667,4,True
INV002521,74.6,6,True
INV002523,95.0,5,True
INV002524,,1,False
INV002525,233.0,2,True
INV002526,61.25,5,True
INV002527,49.666666666666664,7,True
INV002528,76.5,5,True
INV002529,123.33333333333333,4,True
INV002530,71.42857142857143,8,True
INV002531,76.33333333333333,7,True
INV002532,121.5,3,True
INV002533,57.5,5,True
INV002534,354.0,2,True
INV002535,53.5,3,True
INV002536,133.0,2,True
INV002538,250.0,2,True
INV002539,65.0,2,True
INV002540,112.66666666666667,4,True
INV002541,,1,False
INV002542,116.66666666666667,4,True
INV002543,74.66666666666667,7,True
INV002544,,1,False
INV002545,333.0,2,True
INV002546,76.66666666666667,4,True
INV002547,89.0,6,True
INV002548,159.66666666666666,4,True
INV002549,104.0,5,True
INV002550,199.0,2,True
INV002551,104.0,5,True
INV002552,48.22222222222222,10,True
INV002553,162.0,3,True
INV002554,49.666666666666664,7,True
INV002555,72.0,7,True
INV002556,69.0,2,True
INV002557,67.16666666666667,7,True
INV002558,97.6,6,True
INV002559,,1,False
INV002560,95.2,6,True
INV002561,64.5,3,True
INV002562,,1,False
INV002563,65.8,6,True
INV002564,,1,False
INV002565,111.75,5,True
INV002566,143.0,4,True
INV002567,82.0,6,True
INV002568,61.57142857142857,8,True
INV002569,,1,False
INV002570,62.0,7,True
INV002571,149.0,4,True
INV002572,55.714285714285715,8,True
INV002573,,1,False
INV002574,79.4,6,True
INV002575,56.125,9,True
INV002576,94.33333333333333,4,True
INV002577,61.5,3,True
INV002578,443.0,2,True
INV002579,40.8,6,True
INV002580,56.0,4,True
INV002582,77.4,6,True
INV002583,125.0,3,True
INV002584,,1,False
INV002585,65.0,6,True
INV002586,87.2,6,True
INV002587,291.0,2,True
INV002588,134.5,3,True
INV002589,,1,False
INV002590,50.22222222222222,10,True
INV002591,52.2,6,True
INV002592,149.0,2,True
INV002593,90.5,3,True
INV002594,94.0,6,True
INV002595,29.0,3,False
INV002596,325.0,2,True
INV002597,193.0,3,True
INV002598,51.375,9,True
INV002599,109.5,5,True
INV002600,102.0,2,True
INV002601,54.0,2,True
INV002602,66.0,8,True
INV002603,,1,False
INV002604,99.0,5,True
INV002605,405.0,2,True
INV002606,89.6,6,True
INV002607,,1,False
INV002608,126.33333333333333,4,True
INV002610,334.0,2,True
INV002611,,1,False
INV002612,162.0,2,True
INV002613,65.0,8,True
INV002614,108.0,2,True
INV002615,,1,False
INV002616,223.0,2,True
INV002617,275.0,2,True
INV002618,,1,False
INV002619,219.0,2,True
INV002620,345.0,2,True
INV002621,182.5,3,True
INV002622,76.66666666666667,7,True
INV002623,,1,False
INV002624,,1,False
INV002625,105.0,4,True
INV002626,94.66666666666667,4,True
INV002627,85.0,6,True
INV002628,77.0,6,True
INV002629,142.0,4,True
INV002630,43.75,5,True
INV002631,110.0,3,True
INV002632,65.57142857142857,8,True
INV002633,83.25,5,True
INV002634,25.0,2,False
INV002635,126.5,3,True
INV002636,118.0,2,True
INV002637,115.5,3,True
INV002639,45.25,5,True
INV002640,70.0,7,True
INV002641,64.33333333333333,4,True
INV002642,108.25,5,True
INV002643,74.2,6,True
INV002645,45.166666666666664,7,True
INV002646,,1,False
INV002647,89.33333333333333,4,True
INV002648,102.25,5,True
INV002649,174.0,2,True
INV002650,19.0,2,False
INV002651,,1,False
INV002652,97.5,5,True
INV002653,,1,False
INV002654,61.857142857142854,8,True
INV002655,24.0,2,False
INV002656,52.5,5,True
INV002657,228.5,3,True
INV002658,,1,False
INV002659,62.333333333333336,7,True
INV002660,105.33333333333333,4,True
INV002661,60.0,2,True
INV002662,284.0,2,True
INV002664,95.33333333333333,4,True
INV002666,53.166666666666664,7,True
INV002668,97.5,5,True
INV002669,80.0,2,True
INV002670,230.0,2,True
INV002671,77.16666666666667,7,True
INV002672,,1,False
INV002673,65.0,8,True
INV002674,75.8,6,True
INV002675,63.857142857142854,8,True
INV002676,83.5,3,True
INV002677,,1,False
INV002678,,1,False
INV002679,152.66666666666666,4,True
INV002680,83.5,3,True
INV002681,83.66666666666667,7,True
INV002682,75.0,5,True
INV002683,13.5,3,False
INV002684,80.6,6,True
INV002685,241.0,3,True
INV002686,236.0,2,True
INV002687,80.0,5,True
INV002688,37.0,9,True
INV002689,50.0,8,True
INV002690,,1,False
INV002691,,1,False
INV002692,,1,False
INV002693,45.833333333333336,7,True
INV002694,54.0,2,True
INV002695,,1,False
INV002696,109.25,5,True
INV002697,55.333333333333336,7,True
INV002698,49.25,5,True
INV002699,182.0,3,True
INV002700,79.83333333333333,7,True
INV002701,121.0,3,True
INV002702,79.5,5,True
INV002703,202.0,2,True
INV002704,59.142857142857146,8,True
INV002705,22.571428571428573,8,False
INV002706,73.6,6,True
INV002707,93.0,4,True
INV002708,44.25,5,True
INV002709,206.0,2,True
INV002710,3.0,2,False
INV002711,65.57142857142857,8,True
INV002712,46.8,11,True
INV002713,162.0,2,True
INV002714,177.0,2,True
INV002715,,1,False
INV002716,124.75,5,True
INV002717,362.0,2,True
INV002718,57.5,5,True
INV002719,170.0,2,True
INV002720,160.5,3,True
INV002721,,1,False
INV002722,61.4,6,True
INV002723,37.75,9,True
INV002724,76.6,6,True
INV002725,207.0,3,True
INV002726,45.57142857142857,8,True
INV002727,69.66666666666667,4,True
INV002728,,1,False
INV002729,,1,False
INV002732,70.71428571428571,8,True
INV002733,51.57142857142857,8,True
INV002734,134.66666666666666,4,True
INV002735,68.16666666666667,7,True
INV002736,70.6,6,True
INV002737,58.42857142857143,8,True
INV002738,31.0,2,False
INV002739,132.0,2,True
INV002740,474.0,2,True
INV002741,123.0,4,True
INV002742,,1,False
INV002743,88.2,6,True
INV002744,52.888888888888886,10,True
INV002745,97.66666666666667,4,True
INV002746,68.0,8,True
INV002747,41.0,3,True
INV002748,127.66666666666667,4,True
INV002749,,1,False
INV002750,72.4,6,True
INV002751,41.5,7,True
INV002752,100.5,3,True
INV002753,80.75,5,True
INV002754,116.5,5,True
INV002755,,1,False
INV002756,460.0,2,True
INV002757,99.33333333333333,4,True
INV002758,81.0,6,True
INV002759,111.0,3,True
INV002760,,1,False
INV002761,80.6,6,True
INV002762,87.25,5,True
INV002763,409.0,2,True
INV002764,95.66666666666667,4,True
INV002765,155.33333333333334,4,True
INV002766,70.6,6,True
INV002767,55.333333333333336,7,True
INV002768,,1,False
INV002769,82.0,7,True
INV002770,202.0,3,True
INV002771,221.5,3,True
INV002772,74.5,7,True
INV002773,405.0,2,True
INV002774,114.0,5,True
INV002775,43.0,3,True
INV002776,160.5,3,True
INV002777,,1,False
INV002778,350.0,2,True
INV002779,64.2,6,True
INV002780,104.0,4,True
INV002781,21.0,2,False
INV002782,105.0,2,True
INV002783,64.0,7,True
INV002784,63.5,5,True
INV002785,29.5,3,False
INV002786,76.33333333333333,7,True
INV002787,99.25,5,True
INV002788,88.25,5,True
INV002789,35.0,2,False
INV002790,284.0,2,True
INV002791,165.5,3,True
INV002792,202.0,2,True
INV002793,59.333333333333336,7,True
INV002794,56.166666666666664,7,True
INV002795,,1,False
INV002796,137.0,4,True
INV002797,,1,False
INV002798,224.0,3,True
INV002799,70.8,6,True
INV002800,63.5,7,True
INV002801,78.0,4,True
INV002802,63.0,2,True
INV002803,64.83333333333333,7,True
INV002804,59.857142857142854,8,True
INV002805,332.0,2,True
INV002806,234.5,3,True
INV002807,100.5,3,True
INV002808,59.666666666666664,7,True
INV002809,81.4,6,True
INV002810,32.285714285714285,8,False
INV002811,115.0,3,True
INV002813,49.0,7,True
INV002814,198.0,2,True
INV002815,,1,False
INV002816,129.0,2,True
INV002817,159.0,2,True
INV002818,366.0,2,True
INV002819,35.0,4,False
INV002820,,1,False
INV002822,53.0,7,True
INV002823,333.0,2,True
INV002824,71.83333333333333,7,True
INV002825,207.5,3,True
INV002826,61.6,6,True
INV002827,73.6,6,True
INV002828,80.0,6,True
INV002829,80.0,3,True
INV002830,110.25,5,True
INV002831,40.2,6,True
INV002832,65.33333333333333,4,True
INV002833,297.0,2,True
INV002834,187.5,3,True
INV002835,82.33333333333333,7,True
INV002836,,1,False
INV002837,,1,False
INV002838,56.714285714285715,8,True
INV002839,114.0,2,True
INV002840,63.666666666666664,4,True
INV002841,43.4,6,True
INV002842,,1,False
INV002843,43.142857142857146,8,True
INV002845,,1,False
INV002846,129.0,3,True
INV002847,52.666666666666664,10,True
INV002848,,1,False
INV002849,54.0,4,True
INV002850,53.166666666666664,7,True
INV002851,245.0,3,True
INV002852,75.8,6,True
INV002853,,1,False
INV002854,190.0,3,True
INV002855,120.0,3,True
INV002856,129.66666666666666,4,True
INV002857,,1,False
INV002858,161.0,2,True
INV002859,76.5,7,True
INV002860,196.5,3,True
INV002861,121.25,5,True
INV002862,152.66666666666666,4,True
INV002863,74.4,6,True
INV002864,79.0,5,True
INV002865,37.2,6,True
INV002866,148.0,2,True
INV002867,125.0,2,True
INV002868,101.66666666666667,4,True
INV002869,58.75,5,True
INV002870,48.2,6,True
INV002871,,1,False
INV002872,85.6,6,True
INV002873,98.2,6,True
INV002874,120.5,5,True
INV002875,58.0,3,True
INV002876,348.0,2,True
INV002877,86.33333333333333,4,True
INV002878,,1,False
INV002879,72.16666666666667,7,True
INV002881,43.6,6,True
INV002882,191.0,2,True
INV002883,96.0,6,True
INV002884,,1,False
INV002885,,1,False
INV002886,44.333333333333336,7,True
INV002888,53.333333333333336,4,True
INV002890,101.25,5,True
INV002891,72.71428571428571,8,True
INV002892,209.0,2,True
INV002893,50.0,9,True
INV002894,11.0,2,False
INV002895,95.75,5,True
INV002896,70.66666666666667,4,True
INV002897,85.25,5,True
INV002898,58.0,3,True
INV002899,224.0,3,True
INV002900,64.2,6,True
INV002901,94.0,3,True
INV002902,35.0,2,False
INV002903,89.6,6,True
INV002904,49.333333333333336,7,True
INV002905,73.0,6,True
INV002906,41.2,6,True
INV002907,,1,False
INV002908,80.0,3,True
INV002909,82.33333333333333,7,True
INV002910,367.0,2,True
INV002911,120.5,3,True
INV002912,97.0,6,True
INV002913,73.66666666666667,7,True
INV002914,4.0,2,False
INV002915,49.285714285714285,8,True
INV002917,132.33333333333334,4,True
INV002919,,1,False
INV002920,99.0,2,True
INV002921,53.333333333333336,7,True
INV002922,,1,False
INV002923,220.0,2,True
INV002924,32.0,5,False
INV002925,226.0,2,True
INV002926,147.66666666666666,4,True
INV002927,40.285714285714285,8,True
INV002928,7.0,2,False
INV002929,445.0,2,True
INV002930,95.33333333333333,4,True
INV002931,106.75,5,True
INV002932,87.66666666666667,4,True
INV002933,43.0,5,True
INV002934,104.0,4,True
INV002935,48.0,7,True
INV002936,,1,False
INV002937,67.16666666666667,7,True
INV002939,60.5,7,True
INV002940,223.5,3,True
INV002941,64.0,5,True
INV002942,55.5,9,True
INV002943,70.0,5,True
INV002944,131.0,3,True
INV002945,65.0,8,True
INV002946,121.5,3,True
INV002947,64.16666666666667,7,True
INV002948,365.0,2,True
INV002949,103.66666666666667,4,True
INV002950,45.857142857142854,8,True
INV002951,51.833333333333336,7,True
INV002952,137.0,2,True
INV002953,73.66666666666667,4,True
INV002954,83.33333333333333,4,True
INV002955,,1,False
INV002956,148.66666666666666,4,True
INV002957,114.75,5,True
INV002958,,1,False
INV002959,104.0,2,True
INV002960,,1,False
INV002961,84.66666666666667,7,True
INV002962,,1,False
INV002963,27.0,2,False
INV002964,78.75,5,True
INV002966,95.25,5,True
INV002967,222.0,3,True
INV002968,80.75,5,True
INV002969,34.5,3,False
INV002970,,1,False
INV002971,198.0,2,True
INV002972,,1,False
INV002973,68.33333333333333,4,True
INV002974,51.333333333333336,7,True
INV002975,52.0,3,True
INV002976,,1,False
INV002977,141.33333333333334,4,True
INV002978,195.0,3,True
INV002979,129.0,4,True
INV002980,85.25,5,True
INV002982,86.0,4,True
INV002983,,1,False
INV002984,91.0,6,True
INV002985,62.0,3,True
INV002986,485.0,2,True
INV002988,,1,False
INV002989,86.6,6,True
INV002990,,1,False
INV002991,328.0,2,True
INV002992,82.0,3,True
INV002993,145.33333333333334,4,True
INV002994,58.166666666666664,7,True
INV002995,,1,False
INV002996,75.0,5,True
INV002997,96.0,5,True
INV002998,6.0,2,False
INV002999,,1,False
INV003000,67.0,7,True
INV003001,,1,False
INV003002,95.5,5,True
INV003003,58.25,9,True
INV003004,117.0,5,True
INV003005,53.142857142857146,8,True
INV003006,,1,False
INV003007,48.25,9,True
INV003008,174.0,3,True
INV003009,38.125,9,True
INV003010,115.5,5,True
INV003011,64.16666666666667,7,True
INV003012,58.25,5,True
INV003013,,1,False
INV003014,82.4,6,True
INV003015,54.666666666666664,7,True
INV003016,71.0,3,True
INV003017,109.75,5,True
INV003018,49.2,6,True
INV003019,,1,False
INV003020,208.0,2,True
INV003021,120.5,5,True
INV003022,69.6,6,True
INV003023,116.33333333333333,4,True
INV003024,44.2,6,True
INV003025,35.285714285714285,8,True
INV003026,,1,False
INV003027,70.0,4,True
INV003028,91.4,6,True
INV003029,,1,False
INV003031,51.0,3,True
INV003032,260.0,2,True
INV003033,99.75,5,True
INV003034,73.4,6,True
INV003035,,1,False
INV003036,57.714285714285715,8,True
INV003037,79.5,7,True
INV003038,83.0,2,True
INV003039,,1,False
INV003040,74.0,6,True
INV003041,118.25,5,True
INV003042,191.0,2,True
INV003043,73.83333333333333,7,True
INV003044,71.16666666666667,7,True
INV003045,36.2,6,True
INV003046,39.0,2,True
INV003047,70.14285714285714,8,True
INV003048,36.75,5,True
INV003049,126.33333333333333,4,True
INV003051,72.5,3,True
INV003052,158.0,2,True
INV003053,216.0,2,True
INV003054,78.66666666666667,7,True
INV003055,112.5,5,True
INV003057,72.75,5,True
INV003058,85.75,5,True
INV003059,174.0,3,True
INV003060,79.0,7,True
INV003061,74.0,5,True
INV003062,,1,False
INV003063,57.833333333333336,7,True
INV003064,134.0,2,True
INV003065,79.5,5,True
INV003066,123.0,2,True
INV003067,149.0,2,True
INV003068,185.0,3,True
INV003069,80.75,5,True
INV003070,54.5,9,True
INV003071,,1,False
INV003072,,1,False
INV003073,75.25,5,True
INV003074,74.8,6,True
INV003075,57.42857142857143,8,True
INV003076,,1,False
INV003077,111.25,5,True
INV003078,69.16666666666667,7,True
INV003079,113.66666666666667,4,True
INV003080,67.0,3,True
INV003081,150.0,2,True
INV003082,46.42857142857143,8,True
INV003083,66.4,6,True
INV003084,170.0,3,True
INV003086,100.0,4,True
INV003087,106.0,2,True
INV003088,,1,False
INV003089,65.0,6,True
INV003090,57.333333333333336,4,True
INV003091,50.875,9,True
INV003092,187.0,2,True
INV003093,,1,False
INV003094,,1,False
INV003095,86.6,6,True
INV003096,,1,False
INV003097,62.714285714285715,8,True
INV003098,211.5,3,True
INV003099,192.0,3,True
INV003100,31.75,5,False
INV003101,127.0,3,True
INV003102,83.5,5,True
INV003103,91.25,5,True
INV003104,,1,False
INV003105,65.5,7,True
INV003107,,1,False
INV003108,228.5,3,True
INV003109,100.0,2,True
INV003110,81.5,5,True
INV003111,95.25,5,True
INV003112,91.6,6,True
INV003113,66.85714285714286,8,True
INV003115,48.0,6,True
INV003116,79.33333333333333,4,True
INV003117,66.57142857142857,8,True
INV003118,,1,False
INV003119,72.33333333333333,4,True
INV003120,210.0,2,True
INV003121,43.666666666666664,4,True
INV003122,,1,False
INV003123,97.25,5,True
INV003124,63.75,5,True
INV003125,90.0,4,True
INV003127,,1,False
INV003128,52.5,3,True
INV003129,51.0,2,True
INV003130,106.0,3,True
INV003131,,1,False
INV003132,158.66666666666666,4,True
INV003133,,1,False
INV003134,76.83333333333333,7,True
INV003136,117.0,2,True
INV003137,232.0,2,True
INV003138,,1,False
INV003139,55.166666666666664,7,True
INV003140,57.0,8,True
INV003141,67.5,7,True
INV003142,125.5,3,True
INV003143,,1,False
INV003144,82.5,7,True
INV003145,32.0,2,False
INV003146,59.5,9,True
INV003147,204.5,3,True
INV003149,77.0,2,True
INV003150,126.0,4,True
INV003151,81.0,6,True
INV003153,40.666666666666664,7,True
INV003154,238.0,2,True
INV003155,,1,False
INV003156,,1,False
INV003157,117.5,3,True
INV003158,55.625,9,True
INV003159,156.0,3,True
INV003160,146.0,4,True
INV003161,77.4,6,True
INV003162,,1,False
INV003163,,1,False
INV003164,160.0,3,True
INV003165,119.25,5,True
INV003166,131.66666666666666,4,True
INV003167,83.5,5,True
INV003168,118.5,5,True
INV003169,62.6,6,True
INV003171,37.333333333333336,4,True
INV003172,,1,False
INV003173,116.0,5,True
INV003174,21.0,2,False
INV003175,,1,False
INV003176,93.5,5,True
INV003177,,1,False
INV003178,56.4,6,True
INV003179,56.25,9,True
INV003180,,1,False
INV003181,242.0,2,True
INV003182,151.0,3,True
INV003183,124.5,3,True
INV003184,94.33333333333333,4,True
INV003185,65.2,6,True
INV003186,,1,False
INV003187,58.25,9,True
INV003188,128.0,4,True
INV003189,55.125,9,True
INV003190,92.0,4,True
INV003191,76.8,6,True
INV003192,74.5,5,True
INV003193,96.6,6,True
INV003194,132.66666666666666,4,True
INV003195,68.0,2,True
INV003196,80.33333333333333,7,True
INV003197,8.0,2,False
INV003198,166.5,3,True
INV003199,,1,False
INV003200,74.25,5,True
INV003201,96.75,5,True
INV003202,92.25,5,True
INV003203,22.75,5,False
INV003204,55.0,2,True
INV003205,67.66666666666667,7,True
INV003206,117.0,5,True
INV003207,68.0,3,True
INV003208,121.25,5,True
INV003209,97.5,5,True
INV003210,72.2,6,True
INV003211,69.0,7,True
INV003212,139.5,3,True
INV003213,171.5,3,True
INV003214,59.8,6,True
INV003215,60.833333333333336,7,True
INV003216,352.0,2,True
INV003217,,1,False
INV003218,105.5,5,True
INV003219,57.2,6,True
INV003220,62.75,5,True
INV003221,61.166666666666664,7,True
INV003222,81.5,7,True
INV003223,67.71428571428571,8,True
INV003224,102.33333333333333,4,True
INV003225,118.0,5,True
INV003226,103.33333333333333,4,True
INV003227,123.5,5,True
INV003228,70.16666666666667,7,True
INV003229,,1,False
INV003230,67.5,7,True
INV003231,83.0,7,True
INV003232,97.25,5,True
INV003233,169.0,2,True
INV003234,96.6,6,True
INV003235,292.0,2,True
INV003236,51.125,9,True
INV003237,117.0,4,True
INV003238,127.0,3,True
INV003239,97.5,5,True
INV003240,101.75,5,True
INV003241,23.0,2,False
INV003242,61.0,7,True
INV003243,70.75,5,True
INV003244,80.75,5,True
INV003245,116.66666666666667,4,True
INV003246,205.0,2,True
INV003247,84.6,6,True
INV003248,117.75,5,True
INV003249,233.5,3,True
INV003250,112.25,5,True
INV003251,,1,False
INV003252,67.6,6,True
INV003253,100.0,4,True
INV003254,46.25,5,True
INV003255,,1,False
INV003256,51.0,7,True
INV003257,61.8,6,True
INV003258,85.5,5,True
INV003259,166.0,2,True
INV003260,89.4,6,True
INV003261,176.5,3,True
INV003262,85.2,6,True
INV003263,121.75,5,True
INV003264,66.25,5,True
INV003265,153.5,3,True
INV003267,74.4,6,True
INV003269,93.0,4,True
INV003270,26.5,3,False
INV003271,61.166666666666664,7,True
INV003272,153.0,3,True
INV003273,60.142857142857146,8,True
INV003274,,1,False
INV003275,429.0,2,True
INV003276,121.0,3,True
INV003277,53.714285714285715,8,True
INV003278,,1,False
INV003279,63.375,9,True
INV003280,77.66666666666667,4,True
INV003281,,1,False
INV003282,175.0,2,True
INV003283,208.0,2,True
INV003284,,1,False
INV003285,121.0,2,True
INV003286,,1,False
INV003287,93.75,5,True
INV003288,203.0,3,True
INV003289,64.83333333333333,7,True
INV003290,,1,False
INV003291,93.5,5,True
INV003292,38.0,2,True
INV003293,,1,False
